name,spkid,albedo,diameter_km,e,i_deg,a_au,class
    54 Alexandra (A858 RA),20000054,0.059,160.12,0.1972818112850479,11.81106067895807,2.714411889119559,C
    55 Pandora (A858 RB),20000055,0.204,84.794,0.1450489798211054,7.176030094587943,2.75816759546281,M
    56 Melete (A857 RB),20000056,0.057,121.333,0.236991165946343,8.081610676652033,2.596713070116512,C
    57 Mnemosyne (A859 SA),20000057,0.2149,112.59,0.108211345092042,15.23284232722388,3.155334156606777,M
    58 Concordia (A860 FA),20000058,0.044,106.517,0.04559967406823763,5.071779910666768,2.699993682934898,C
    59 Elpis (A860 RA),20000059,0.044,165.119,0.11674746769232,8.647451648710241,2.714136971573018,C
    60 Echo (A860 RB),20000060,0.373,43.218,0.1845001821909729,3.600489026836625,2.392345859566599,S
    61 Danae (A860 RC),20000061,0.203,85.937,0.163965391604857,18.20454499545789,2.985458351290684,M
    62 Erato (A860 RD),20000062,0.048,106.921,0.1680627615769112,2.236788521493183,3.130177746819896,C
    63 Ausonia (A861 CA),20000063,0.125,116.044,0.1282280746486884,5.772917366640986,2.394915736265054,C
    64 Angelina (A861 EA),20000064,0.483,58.292,0.126391259708651,1.305758960757838,2.681352096428327,S
    65 Cybele (A861 EB),20000065,0.0706,237.26,0.1273795506037538,3.563705068672055,3.409347712716067,C
    66 Maja (A861 GA),20000066,0.016,71.82,0.172229060106,3.043548795192541,2.646445805651756,C
    67 Asia (A861 HA),20000067,0.228,56.309,0.1849582666642151,6.024279050912142,2.423476205042874,M
    68 Leto (A861 HB),20000068,0.228,122.509,0.1843252084543062,7.960989986970052,2.782427082562033,M
    69 Hesperia (A861 HC),20000069,0.1402,138.13,0.1692845282536818,8.584319102076853,2.978267376856678,C
    70 Panopaea (A861 JA),20000070,0.038,127.911,0.1829741305044751,11.59682997571769,2.61341753620328,C
    71 Niobe (A861 PA),20000071,0.3052,83.42,0.1769567780988541,23.24270907202852,2.75462316172581,S
    72 Feronia (A861 KA),20000072,0.083,74.966,0.1214213872472296,5.418096199455462,2.266046393401309,C
    73 Klytia (A862 GA),20000073,0.223,44.59,0.04225834547088748,2.369628643221749,2.663998224529094,M
    74 Galatea (A862 QA),20000074,0.0431,118.71,0.2362803465204849,4.071944730136553,2.780333539218704,C
    75 Eurydike (A862 SA),20000075,0.117,62.377,0.3045004658104281,4.989950200684827,2.674818344831163,C
    76 Freia (A862 UA),20000076,0.058,145.423,0.1676000336396103,2.123193570072097,3.409316984919045,C
    77 Frigga (A862 VA),20000077,0.177,61.39,0.1336422006998325,2.42104229216523,2.667844213314956,M
    78 Diana (A863 EA),20000078,0.0706,120.6,0.203436773820881,8.678101217129829,2.622579822853921,C
    79 Eurynome (A863 RA),20000079,0.287,63.479,0.1910967910004084,4.61307165244239,2.444104024704943,M
    80 Sappho (A864 JA),20000080,0.206,68.563,0.1995691000892758,8.676996797741367,2.295788953999885,M
    81 Terpsichore (A864 SA),20000081,0.045,117.727,0.2118770942614984,7.801305561818832,2.851576950136763,C
    82 Alkmene (A864 WA),20000082,0.167,57.621,0.2209749417932872,2.826058967409842,2.762482104494181,M
    83 Beatrix (A865 HA),20000083,0.05,110.503,0.08291964376316101,4.966505757995803,2.431949455789768,C
    84 Klio (A865 QA),20000084,0.0527,79.16,0.235541179412834,9.313502523640182,2.36262454297685,C
    85 Io (A865 SA),20000085,0.0666,154.79,0.1932075242483628,11.96036637078856,2.653372904188487,C
    86 Semele (A866 AA),20000086,0.056,109.929,0.2171589255062714,4.822251008461851,3.106138768248012,C
    87 Sylvia (A866 KA),20000087,0.046,253.051,0.09415524348958625,10.87970817458185,3.479608590586146,C
    88 Thisbe (A866 LA),20000088,0.0671,232.0,0.1645371105232138,5.226402452160223,2.768742238934061,C
    89 Julia (A866 PA),20000089,0.189,145.483,0.1838954026052811,16.12261371226369,2.551271374275524,M
    90 Antiope (A866 TA),20000090,0.058,115.974,0.1719052653477026,2.205562413367783,3.142662451901082,C
    91 Aegina (A866 VA),20000091,0.048,103.402,0.1077635393106201,2.102889904048635,2.589042343523471,C
    92 Undina (A867 NA),20000092,0.2509,126.42,0.1049890447641246,9.923257643286894,3.18489013092455,M
    93 Minerva (A867 QA),20000093,0.056,154.155,0.1427189997590531,8.53881546210428,2.753369835168029,C
    94 Aurora (A867 RA),20000094,0.0395,204.89,0.09583290465655374,7.971470438139389,3.154446707144977,C
    95 Arethusa (A867 WA),20000095,0.058,147.969,0.1528155625683748,13.01021293955648,3.063615334189108,C
    96 Aegle (A868 DA),20000096,0.048,177.774,0.1420750375015579,15.98339163793423,3.049442667826736,C
    97 Klotho (A868 DB),20000097,0.128,100.717,0.2577415959955756,11.7762601546597,2.667883456898409,C
    98 Ianthe (A868 HA),20000098,0.029,132.788,0.1878291098589513,15.57785347156526,2.686243603784905,C
    99 Dike (A868 KA),20000099,0.065,67.354,0.1977053185075252,13.86379927699496,2.663518127156643,C
   100 Hekate (A868 NA),20000100,0.205,85.734,0.1679921210508503,6.430746204196873,3.090043407720224,M
   101 Helena (A868 PA),20000101,0.1898,65.84,0.1405820248219806,10.19186242211492,2.583557672565428,M
   102 Miriam (A868 QA),20000102,0.051,82.595,0.2508431413387235,5.174092336800525,2.662395015351465,C
   103 Hera (A868 RA),20000103,0.217,83.908,0.08015210317829233,5.421477821216591,2.704546529174139,M
   104 Klymene (A868 RB),20000104,0.052,136.553,0.1623708355348964,2.78980127173107,3.143032184304134,C
   105 Artemis (A868 SA),20000105,0.032,94.864,0.1790429387382318,21.45376807500143,2.372852260694922,C
   106 Dione (A868 TA),20000106,0.044,207.869,0.1589516812674234,4.575347116378887,3.182715736914223,C
   107 Camilla (A868 WA),20000107,0.059,210.37,0.06576416719019508,10.00086455461452,3.489103549669818,C
   108 Hecuba (A869 GB),20000108,0.148,75.498,0.06314096962826951,4.20977884246738,3.23163251426437,C
   109 Felicitas (A869 TA),20000109,0.036,82.588,0.30061287363054,7.844791558717733,2.693916490754636,C
   110 Lydia (A870 HA),20000110,0.1808,86.09,0.07927733850184947,5.959391007763632,2.733232994439541,M
   111 Ate (A870 PA),20000111,0.062,126.344,0.1033801888203428,4.932334553781875,2.5930965758619,C
   112 Iphigenia (A870 SA),20000112,0.042,69.818,0.1279987615541132,2.59689409166657,2.433937044359203,C
   113 Amalthea (A871 EA),20000113,0.224,50.137,0.08605197790028685,5.042312318958817,2.376227310544619,M
   114 Kassandra (A871 OA),20000114,0.089,94.178,0.1388286903963236,4.945585065367087,2.675376693744064,C
   115 Thyra (A871 PA),20000115,0.2747,79.83,0.1924084443974805,11.58661633437344,2.380307979155576,M
   116 Sirona (A871 RA),20000116,0.256,71.7,0.1383098146209505,3.56143759579521,2.769236441931003,M
   117 Lomia (A871 RB),20000117,0.027,208.974,0.02301912824028088,14.92164166583279,2.991799551111638,C
   118 Peitho (A872 EA),20000118,0.245,40.211,0.1634267261963423,7.747204634743676,2.43784386449466,M
   119 Althaea (A872 GA),20000119,0.2306,57.3,0.08201009002304385,5.787177286302328,2.580498719791892,M
   120 Lachesis (A872 GB),20000120,0.058,155.132,0.0490215064774351,6.93755548597006,3.122521668133816,C
   121 Hermione (A872 JA),20000121,0.0482,209.0,0.1248676424487073,7.5666389231479,3.456249221996755,C
   122 Gerda (A872 OA),20000122,0.297,70.676,0.02331471150883903,1.642935080901138,3.227514873999925,M
   123 Brunhild (A872 OB),20000123,0.261,45.209,0.1202129541160061,6.413245515833355,2.69446302125917,M
   124 Alkeste (A872 QA),20000124,0.128,88.648,0.07838892235450894,2.963438223472964,2.629928093352113,C
   125 Liberatrix (A872 RA),20000125,0.182,48.418,0.08133172811154915,4.665092448978056,2.742029255920085,M
   126 Velleda (A872 VA),20000126,0.1723,44.82,0.1051995211782007,2.922923747469267,2.43924306525378,M
   127 Johanna (A872 VB),20000127,0.042,122.0,0.06333535724876851,8.238451636901878,2.755530840754929,C
   128 Nemesis (A872 WA),20000128,0.067,162.515,0.1271855064875536,6.247034829417065,2.749539155255919,C
   129 Antigone (A873 CA),20000129,0.151,113.0,0.2130846900962012,12.26909245777787,2.868779027243235,M
   130 Elektra (A873 DA),20000130,0.086,180.652,0.209496789947454,22.78322058554982,3.124170943975052,C
   131 Vala (A873 KA),20000131,0.246,31.337,0.06939022468062332,4.963316661748072,2.43176599696074,M
   132 Aethra (A873 LA),20000132,0.199,42.87,0.3869118003581374,24.98456246248463,2.61204819159382,M
   133 Cyrene (A873 QA),20000133,0.279,72.175,0.1319809135479311,7.211766969538958,3.070546711527912,M
   134 Sophrosyne (A873 SA),20000134,0.0364,108.0,0.1151094493698986,11.61186010738446,2.563209147475049,C
   135 Hertha (A874 DA),20000135,0.1436,79.24,0.2083060163547759,2.303279256199433,2.426904317692839,C
   136 Austria (A874 FA),20000136,0.201,36.893,0.08457700916838053,9.576945267863518,2.287752437809106,M
   137 Meliboea (A874 HA),20000137,0.065,128.678,0.210987749861106,13.42997111046955,3.12399460813701,C
   138 Tolosa (A874 KA),20000138,0.273,52.905,0.1617394354299803,3.201499536267013,2.449920323258557,M
   139 Juewa (A874 TA),20000139,0.052,151.116,0.1701349822259696,10.87200994542982,2.78513784724856,C
   140 Siwa (A874 TB),20000140,0.0676,109.79,0.2173238191451324,3.191007520174391,2.731991805498557,C
   141 Lumen (A875 AA),20000141,0.067,117.916,0.2131070153194378,11.89499072391826,2.666888618848974,C
   142 Polana (A875 BA),20000142,0.047,54.812,0.1328385571105941,2.242291056199587,2.420237607103808,C
   143 Adria (A875 DA),20000143,0.044,95.377,0.07236407721327294,11.44161613876884,2.761916283987907,C
   144 Vibilia (A875 LA),20000144,0.0597,142.38,0.2357376149178859,4.816077914131795,2.653177127293165,C
   145 Adeona (A875 LB),20000145,0.061,127.783,0.1473684555857118,12.62161132122219,2.671054020261962,C
   146 Lucina (A875 LC),20000146,0.036,160.31,0.06541772167478982,13.10011423467106,2.718598371490782,C
   147 Protogeneia (A875 NA),20000147,0.0492,132.93,0.02218963945517063,1.932926878355568,3.137703753911288,C
   148 Gallia (A875 PA),20000148,0.164,97.75,0.1880411144021154,25.29077283179603,2.769861355277943,M
   149 Medusa (A875 SA),20000149,0.152,23.719,0.06498636455700836,0.9401358546248838,2.174819397576069,M
   150 Nuwa (A875 UA),20000150,0.052,119.128,0.1235829713219129,2.202295387451455,2.982784444507692,C
   151 Abundantia (A875 VA),20000151,0.233,39.037,0.03598909480667716,6.431501423721871,2.591198471557514,M
   152 Atala (A875 VB),20000152,0.257,58.964,0.08260924031074517,12.12415661389464,3.136641916929812,M
   153 Hilda (A875 VC),20000153,0.0618,170.63,0.1386152713483194,7.830108365862383,3.969616716205937,C
   154 Bertha (A875 VD),20000154,0.044,192.611,0.07697008473681843,21.02199902789463,3.193278780653858,C
   155 Scylla (A875 VE),20000155,0.027,39.605,0.2727706274339072,11.35950246097631,2.761349375399573,C
   156 Xanthippe (A875 WA),20000156,0.03,143.346,0.2224224831511824,9.773569966359444,2.735494137844212,C
   157 Dejanira (A875 XA),20000157,0.173,19.959,0.198194858409061,12.16129431254813,2.580550019535857,M
   158 Koronis (A876 AA),20000158,0.213,39.025,0.05328622415728602,1.005739647625068,2.867659049006089,M
   159 Aemilia (A876 BA),20000159,0.064,125.236,0.09939936301828284,6.11446220232939,3.107378654404772,C
   160 Una (A876 DA),20000160,0.0625,81.24,0.06576922152884226,3.819232720667884,2.727198411214366,C
   161 Athor (A876 HA),20000161,0.23,40.992,0.1370711621934563,9.050783585010649,2.380932612329975,M
   162 Laurentia (A876 HB),20000162,0.051,97.021,0.1827837037339739,6.091402336136697,3.014854370103703,C
   163 Erigone (A876 HC),20000163,0.033,81.579,0.192024593721535,4.815276854113188,2.366313104224615,C
   164 Eva (A876 NA),20000164,0.029,100.254,0.3464371985210435,24.47545795382869,2.632415060528127,C
   165 Loreley (A876 PA),20000165,0.047,180.083,0.08357463006349052,11.23313220010352,3.126982948320951,C
   166 Rhodope (A876 PB),20000166,0.046,52.393,0.2103687199808303,12.02206562272146,2.687125569324081,C
   167 Urda (A876 QA),20000167,0.223,39.935,0.03713141394381403,2.21726969266551,2.85393799210005,M
   168 Sibylla (A876 SA),20000168,0.056,145.366,0.07460425132243072,4.670829441231098,3.372692086250365,C
   169 Zelia (A876 SB),20000169,0.188,37.517,0.1300916572239345,5.500305816902786,2.35799325276751,M
   170 Maria (A877 AA),20000170,0.282,33.136,0.06138051867818042,14.36144145332431,2.554503136922456,M
   171 Ophelia (A877 AB),20000171,0.076,130.808,0.1326551867820285,2.547019339615463,3.128002823198726,C
   172 Baucis (A877 CA),20000172,0.1382,62.43,0.1142570795529816,10.0152882462913,2.380039801251876,C
   173 Ino (A877 PA),20000173,0.096,125.821,0.2096774601818663,14.19579121304535,2.741295835325178,C
   174 Phaedra (A877 RA),20000174,0.169,64.849,0.145273314761708,12.10431645188871,2.858437370965374,M
   175 Andromache (A877 TA),20000175,0.094,94.532,0.2316410337269839,3.21812416815381,3.186128400266706,C
   176 Iduna (A877 TB),20000176,0.065,106.976,0.1719253746208075,22.68082754631644,3.178815877228065,C
   177 Irma (A877 VA),20000177,0.022,69.049,0.2342318409154122,1.381500700462633,2.770396342428231,C
   178 Belisana (A877 VB),20000178,0.2438,35.81,0.04217439532560577,1.890746508682768,2.461066606369481,M
   179 Klytaemnestra (A877 VC),20000179,0.198,69.946,0.1094492881844363,7.817341736941478,2.973366542966636,M
   180 Garumna (A878 BA),20000180,0.242,23.44,0.1684456144799046,0.8679388141823399,2.720403677338307,M
   181 Eucharis (A878 CB),20000181,0.101,115.383,0.2083254578980604,18.89939162785526,3.124185796833042,C
   182 Elsa (A878 CC),20000182,0.196,39.52,0.1866671236741711,2.005559239290883,2.415766936938055,M
   183 Istria (A878 CD),20000183,0.227,32.927,0.3482494698035777,26.391537223515,2.795359928425281,M
   184 Dejopeja (A878 DA),20000184,0.215,62.483,0.05916086006278228,1.129650535151006,3.192017974672473,M
   185 Eunike (A878 EA),20000185,0.062,160.464,0.1270007457648166,23.25090776097782,2.738975194660899,C
   186 Celuta (A878 GA),20000186,0.1929,49.99,0.1493227711969604,13.1846117762751,2.362082484974024,M
   187 Lamberta (A878 GB),20000187,0.044,147.294,0.239558525649426,10.57652908125365,2.729258474414893,C
   188 Menippe (A878 MA),20000188,0.242,35.752,0.1787114169934285,11.70273376163657,2.762352928532491,M
   189 Phthia (A878 RA),20000189,0.17,38.49,0.0368749697085519,5.172901083201166,2.451556970343905,M
   190 Ismene (A878 SA),20000190,0.066,159.0,0.1682949152354766,6.174356621682088,3.994882533152992,C
   191 Kolga (A878 SB),20000191,0.046,94.536,0.08711665883113238,11.52039373523174,2.89670159452967,C
   192 Nausikaa (A879 DA),20000192,0.327,98.776,0.2453786358609678,6.795665237622473,2.403176745255696,S
   193 Ambrosia (A879 DB),20000193,0.343,26.302,0.29845937617831,11.99464701885807,2.59904853012282,S
   194 Prokne (A879 FA),20000194,0.057,161.667,0.2371711456204514,18.50782925072808,2.616574502426747,C
   195 Eurykleia (A879 HA),20000195,0.051,93.109,0.03879145130534197,6.955819539438734,2.877503346712913,C
   196 Philomela (A879 JA),20000196,0.342,144.626,0.01422085015497675,7.262946070612474,3.112664052169539,S
   197 Arete (A879 KA),20000197,0.373,31.729,0.1626170472004091,8.789391375055988,2.739657541543679,S
   198 Ampella (A879 LA),20000198,0.268,54.323,0.2273291922733149,9.323220611459073,2.458790538971404,M
   199 Byblis (A879 NA),20000199,0.107,76.129,0.1832911053117622,15.47939992028265,3.161227187686216,C
   200 Dynamene (A879 OA),20000200,0.053,128.301,0.1331216768354816,6.89993965667386,2.736542513550475,C
   201 Penelope (A879 PA),20000201,0.04,85.877,0.1794358430922953,5.755651785435292,2.68031358258163,C
   202 Chryseis (A879 RA),20000202,0.2562,86.15,0.1050072688978997,8.85319985081556,3.067625233517096,M
   203 Pompeja (A879 SA),20000203,0.036,124.592,0.06056271977444087,3.170890183539432,2.738100211654323,C
   204 Kallisto (A879 TA),20000204,0.194,48.566,0.1757488447181149,8.269526973997129,2.671061070491381,M
   205 Martha (A879 TB),20000205,0.061,76.983,0.03607347974221636,10.70728737434986,2.776523295433541,C
   206 Hersilia (A879 TC),20000206,0.057,113.0,0.04024130149061132,3.780105244748303,2.740129331635426,C
   207 Hedda (A879 UA),20000207,0.058,57.88,0.02865902678299569,3.799848857254,2.284834721418918,C
   208 Lacrimosa (A879 UB),20000208,0.206,40.056,0.01121543727301179,1.743997069748021,2.893272373467091,M
   209 Dido (A879 UC),20000209,0.028,179.008,0.05422087323355561,7.167773433961703,3.147305853205818,C
   210 Isabella (A879 VA),20000210,0.0436,86.65,0.1234628669171627,5.259377326354605,2.721347094388126,C
   211 Isolda (A879 XA),20000211,0.062,141.125,0.1546979474457787,3.873732693889667,3.047499218087879,C
   212 Medea (A880 CA),20000212,0.0465,136.12,0.1029097328690764,4.277554306190815,3.1177698859829,C
   213 Lilaea (A880 DA),20000213,0.092,82.096,0.1446845081230052,6.812905618528283,2.757109711586155,C
   214 Aschera (A880 DB),20000214,1.0,24.957,0.03095170477658223,3.436750539876097,2.611352675888862,S
   215 Oenone (A880 GA),20000215,0.243,35.21,0.03361842141717616,1.681232707399576,2.766000831154116,M
   216 Kleopatra (A880 GB),20000216,0.1164,122.0,0.2505209522415743,13.11906196802748,2.794526742806576,C
   217 Eudora (A880 QA),20000217,0.049,65.392,0.3096987283833032,10.51935635431752,2.86783241636667,C
   218 Bianca (A880 RA),20000218,0.1746,60.62,0.1159638089083179,15.19596592409055,2.667379737853512,M
   219 Thusnelda (A880 SA),20000219,0.189,37.674,0.2226899993606787,10.86448305790579,2.354182236421204,M
   220 Stephania (A881 KA),20000220,0.055,31.738,0.2572842218448136,7.595782129275525,2.348649423925592,C
   221 Eos (A882 BA),20000221,0.166,95.469,0.1012016357308279,10.88931304825704,3.012916029477283,M
   222 Lucia (A882 CA),20000222,0.128,55.35,0.1297399951665049,2.144294317537493,3.155086261790748,C
   223 Rosa (A882 EA),20000223,0.02,79.806,0.1205770460289083,1.92312631354441,3.092635335832229,C
   224 Oceana (A882 FA),20000224,0.166,58.236,0.044823632998853,5.84429014034747,2.645508460143355,M
   225 Henrietta (A882 HA),20000225,0.062,95.934,0.2617480065314412,20.84668666950776,3.397239524547057,C
   226 Weringia (A882 OA),20000226,0.352,31.494,0.2035117318474271,15.9671752807883,2.712849329430544,S
   227 Philosophia (A882 PA),20000227,0.065,123.891,0.1997559784337408,9.083635233765186,3.154341425497888,C
   228 Agathe (A882 QA),20000228,0.2082,9.3,0.2422168793967802,2.536384034796473,2.200975431573082,M
   229 Adelinda (A882 QB),20000229,0.035,105.912,0.1361656453424855,2.076836258259553,3.423222320783618,C
   230 Athamantis (A882 RA),20000230,0.164,111.332,0.06118738258976385,9.454973967136436,2.382583347090446,M
   231 Vindobona (A882 RB),20000231,0.068,73.545,0.1571865201628386,5.089997999424178,2.917556959739018,C
   232 Russia (A883 BA),20000232,0.031,54.73,0.1718983928528011,6.062961832390341,2.556121975501706,C
   233 Asterope (A883 JA),20000233,0.094,99.672,0.1015003007582186,7.690456952687223,2.659201945185197,C
   234 Barbara (A883 PA),20000234,0.205,45.476,0.2459455517714944,15.38288718519802,2.384736989215118,M
   235 Carolina (A883 WA),20000235,0.177,57.517,0.06043826268973417,9.030532642778828,2.88078766389329,M
   236 Honoria (A884 HA),20000236,0.156,77.708,0.1897770765272687,7.697813596364353,2.799516670929087,M
   237 Coelestina (A884 MA),20000237,0.2108,41.08,0.07417848056201698,9.762281936414691,2.761691688218234,M
   238 Hypatia (A884 NA),20000238,0.039,155.659,0.09175179357622,12.40443826065021,2.905844771438366,C
   239 Adrastea (A884 QA),20000239,0.095,37.609,0.2357649403191065,6.175839930436944,2.965212114946964,C
   240 Vanadis (A884 QB),20000240,0.031,87.928,0.2089976195707811,2.106245337766659,2.662779279930428,C
   241 Germania (A884 RA),20000241,0.0575,168.9,0.1061781814880765,5.517990721674995,3.045964137888747,C
   242 Kriemhild (A884 SA),20000242,0.222,40.802,0.1226998755515678,11.35266036383124,2.860288882415055,M
   243 Ida (A884 SB),20000243,0.262,32.0,0.04488634573292962,1.129991269058464,2.860483897043372,M
   244 Sita (A884 TA),20000244,0.256,11.077,0.1368460317456078,2.846768717278832,2.174585081972837,M
   245 Vera (A885 CA),20000245,0.228,75.949,0.1975085740368095,5.179292912216911,3.094851245454452,M
   246 Asporina (A885 EA),20000246,0.193,50.891,0.1076590482651908,15.61543204191937,2.695949276371014,M
   247 Eukrate (A885 EB),20000247,0.064,130.935,0.2464999838866737,24.95338558999654,2.739683245082055,C
   248 Lameia (A885 LA),20000248,0.062,50.12,0.0678979922815336,4.065393891127399,2.47061329699712,C
   249 Ilse (A885 QA),20000249,0.0428,34.83,0.2170134971732539,9.620501825575293,2.377385043050891,C
   250 Bettina (A885 RA),20000250,0.112,120.995,0.1368987112613687,12.82079483176536,3.141786953299661,C
   251 Sophia (A885 TA),20000251,0.234,27.495,0.09341957307995,10.54839089700558,3.098875534838552,M
   252 Clementina (A885 TB),20000252,0.047,65.344,0.06585700001702631,10.03521381570127,3.160891886023004,C
   253 Mathilde (A885 VA),20000253,0.0436,52.8,0.2643780353176181,6.7410008072844,2.646397634772808,C
   254 Augusta (A886 FA),20000254,0.17,12.467,0.1214810299080863,4.506934954406979,2.195041814483817,M
   255 Oppavia (A886 FB),20000255,0.038,56.939,0.07909794827906891,9.4634452782494,2.745143814967572,C
   256 Walpurga (A886 GA),20000256,0.05,66.634,0.06295103051109976,13.29084229030525,3.005284477654079,C
   257 Silesia (A886 GB),20000257,0.0545,72.66,0.112417960873596,3.611949271881569,3.119804129397961,C
   258 Tyche (A886 JA),20000258,0.1676,64.78,0.2050102704668621,14.3282035686614,2.614103472520402,M
   259 Aletheia (A886 MA),20000259,0.043,174.318,0.1299188703753161,10.80855316201382,3.133433807233228,C
   260 Huberta (A886 TA),20000260,0.044,101.539,0.1068616828296505,6.417186152297148,3.452407365694202,C
   261 Prymno (A886 UA),20000261,0.137,50.011,0.09036291832058509,3.633991521493369,2.330912211976194,C
   262 Valda (A886 VA),20000262,0.211,14.645,0.2119603161788305,7.669353038811083,2.551917990296666,M
   263 Dresda (A886 VB),20000263,0.198,23.952,0.08051750226043479,1.322453392084285,2.885722942353058,M
   264 Libussa (A886 YA),20000264,0.187,62.969,0.1352219917090892,10.42613372363014,2.798920985058396,M
   265 Anna (A887 DA),20000265,0.113,22.767,0.2662483901800026,25.63946847175052,2.42079887943587,C
   266 Aline (A887 KA),20000266,0.027,109.494,0.1544074222740254,13.40322045135258,2.804368662687787,C
   267 Tirza (A887 KB),20000267,0.051,55.998,0.1024731541507764,6.009948071022051,2.772439609870433,C
   268 Adorea (A887 LA),20000268,0.041,144.585,0.1370167175152901,2.440878167648961,3.091266852324939,C
   269 Justitia (A887 SA),20000269,0.061,50.728,0.2164495403077462,5.477492858361473,2.613321910280248,C
   270 Anahita (A887 TA),20000270,0.211,51.4,0.1502829146324239,2.36776557259994,2.199132177274355,M
   271 Penthesilea (A887 TB),20000271,0.045,65.901,0.1038333377998006,3.532174414522155,3.00319189912014,C
   272 Antonia (A888 CA),20000272,0.128,26.87,0.02966662890673388,4.432348587465321,2.776646608930557,C
   273 Atropos (A888 EA),20000273,0.212,29.768,0.1613904021161671,20.44410352341975,2.394497922576233,M
   274 Philagoria (A888 GA),20000274,0.237,27.307,0.1152817816923062,3.688938678194666,3.049987234666461,M
   275 Sapientia (A888 GB),20000275,0.049,103.0,0.1625552962165256,4.763847398894554,2.772408970364798,C
   276 Adelheid (A888 HA),20000276,0.051,114.723,0.06132371239232173,21.66410616535018,3.116568499393524,C
   277 Elvira (A888 JA),20000277,0.196,30.422,0.09174235561172556,1.166399640158226,2.884353405357094,M
   278 Paulina (A888 KA),20000278,0.247,32.773,0.1348039576528939,7.834928449588536,2.753848719652842,M
   279 Thule (A888 UA),20000279,0.0412,126.59,0.04408371627571145,2.334833254875063,4.26724152522476,C
   280 Philia (A888 UB),20000280,0.0444,45.69,0.1113544038502371,7.439251305745374,2.940913133460371,C
   281 Lucretia (A888 UC),20000281,0.226,11.036,0.1323166180924549,5.300605019974687,2.187867475246828,M
   282 Clorinde (A889 BA),20000282,0.0502,39.03,0.0811380815912235,9.036630065414458,2.338717064364192,C
   283 Emma (A889 CA),20000283,0.023,132.385,0.1439711034273395,7.988640681367432,3.048137361714324,C
   284 Amalia (A889 KA),20000284,0.0602,52.95,0.2214327143695201,8.0494192047795,2.360938507377749,C
   285 Regina (A889 PA),20000285,0.05,47.156,0.2035288796660564,17.60856465264156,3.088044801622273,C
   286 Iclea (A889 PB),20000286,0.0508,94.3,0.02318513473219536,17.93602411698976,3.195225881801774,C
   287 Nephthys (A889 QA),20000287,0.238,59.615,0.02362209339100663,10.03388827409868,2.352608995493005,M
   288 Glauke (A890 DA),20000288,0.175,28.981,0.2059408943594441,4.338480721179904,2.759279140671706,M
   289 Nenetta (A890 EA),20000289,0.889,37.586,0.2020429671354602,6.680357280999266,2.875385527811066,S
   290 Bruna (A890 FA),20000290,0.314,9.822,0.2584704265488936,22.3352722390606,2.336903880948164,S
   291 Alice (A890 HA),20000291,0.425,10.456,0.092818817618588,1.857201219094691,2.222161346627766,S
   292 Ludovica (A890 HB),20000292,0.187,30.864,0.03281218251993676,14.88350052959632,2.530389994689167,M
   293 Brasilia (A890 KA),20000293,0.056,57.486,0.1018669380493238,15.61042680698089,2.861719918453048,C
   294 Felicia (A890 NA),20000294,0.095,51.865,0.2326128918616789,6.264895411820885,3.154558999178875,C
   295 Theresia (A890 QA),20000295,0.171,28.34,0.1673743456243886,2.700286933147991,2.798588198572556,M
   296 Phaetusa (A890 QB),20000296,0.379,8.196,0.1605002726130122,1.748356948544565,2.228303960098993,S
   297 Caecilia (A890 RA),20000297,0.1796,39.48,0.1385534050799557,7.548723549692765,3.169067904644633,M
   298 Baptistina (A890 RB),20000298,0.131,21.135,0.09508940070567448,6.280171818578514,2.263902491370692,C
   299 Thora (A890 TA),20000299,0.251,15.757,0.06267028993785816,1.608615200098387,2.433530488092831,M
   300 Geraldina (A890 TB),20000300,0.052,67.373,0.05918683606694772,0.7252064399398551,3.202795457111799,C
   301 Bavaria (A890 WA),20000301,0.057,53.042,0.06573503615599247,4.898459470630746,2.724326576111153,C
   302 Clarissa (A890 VA),20000302,0.0524,38.53,0.1105904359857806,3.413113323143224,2.405466341271045,C
   303 Josephina (A891 CA),20000303,0.034,124.923,0.05614653633219425,6.883803961199926,3.124866986538675,C
   304 Olga (A891 CB),20000304,0.047,65.99,0.2224887246313129,15.84923581214547,2.402212928534652,C
   305 Gordonia (A891 DA),20000305,0.238,47.739,0.1971882784193504,4.451536302388494,3.086934527861628,M
   306 Unitas (A891 EA),20000306,0.201,47.2,0.1520784063601406,7.278283690850773,2.357161849879499,M
   307 Nike (A891 EB),20000307,0.043,61.313,0.1430795806257788,6.128544518233597,2.906374924031069,C
   308 Polyxo (A891 FA),20000308,0.047,128.578,0.03849056078903225,4.362978320484738,2.749074743018775,C
   309 Fraternitas (A891 GA),20000309,0.056,41.075,0.1163841789780852,3.708816903376717,2.663619979979008,C
   310 Margarita (A891 KA),20000310,0.115,33.708,0.1171301263650065,3.17178231714472,2.760855057691415,C
   311 Claudia (A891 LA),20000311,0.322,26.3,0.00624518200490219,3.224114064846529,2.897629561321753,S
   312 Pierretta (A891 QA),20000312,0.23,46.191,0.160327747030007,9.034007101954664,2.782481324941482,M
   313 Chaldaea (A891 QB),20000313,0.044,71.183,0.1808083440423978,11.64441206518676,2.375320122633638,C
   314 Rosalia (A891 RA),20000314,0.043,60.689,0.1708667474107131,12.51305359861741,3.159789550309386,C
